Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,k,nut,omega,p,vtkValidPointMask
127,-2.793500e+00,2.889000e-01,3.714500e-01,2.832857e+00,1.132320e+02,1.083862e+01,7.878385e+00,1.140220e+02,1.221860e+00,3.101123e-01,5.343850e-04,5.802795e+02,3.892154e+03,1
128,-2.784000e+00,2.896000e-01,3.728000e-01,2.823739e+00,1.127495e+02,1.087679e+01,8.565306e+00,1.135963e+02,1.231480e+00,3.100797e-01,5.355534e-04,5.789406e+02,3.949615e+03,1
129,-2.774500e+00,2.903000e-01,3.741500e-01,2.814625e+00,1.123409e+02,1.085154e+01,9.311714e+00,1.132473e+02,1.241102e+00,3.102599e-01,5.369516e-04,5.777715e+02,3.991198e+03,1
130,-2.765000e+00,2.910000e-01,3.755000e-01,2.805514e+00,1.119422e+02,1.081293e+01,1.006493e+01,1.129128e+02,1.250722e+00,3.105772e-01,5.384973e-04,5.767072e+02,4.028764e+03,1
131,-2.755500e+00,2.917000e-01,3.768500e-01,2.796406e+00,1.115242e+02,1.078784e+01,1.080387e+01,1.125645e+02,1.260343e+00,3.109282e-01,5.400695e-04,5.756780e+02,4.068395e+03,1
132,-2.746000e+00,2.924000e-01,3.782000e-01,2.787302e+00,1.111146e+02,1.079384e+01,1.144966e+01,1.122233e+02,1.269964e+00,3.118102e-01,5.420350e-04,5.752123e+02,4.106896e+03,1
133,-2.736500e+00,2.931000e-01,3.795500e-01,2.778201e+00,1.106068e+02,1.081217e+01,1.205669e+01,1.117861e+02,1.279585e+00,3.126061e-01,5.439446e-04,5.746639e+02,4.155861e+03,1
134,-2.727000e+00,2.938000e-01,3.809000e-01,2.769103e+00,1.100217e+02,1.087253e+01,1.265757e+01,1.112798e+02,1.289206e+00,3.138060e-01,5.462883e-04,5.743837e+02,4.212810e+03,1
135,-2.717500e+00,2.945000e-01,3.822500e-01,2.760009e+00,1.094270e+02,1.094103e+01,1.326502e+01,1.107698e+02,1.298827e+00,3.149744e-01,5.485904e-04,5.740931e+02,4.270681e+03,1
136,-2.708000e+00,2.952000e-01,3.836000e-01,2.750919e+00,1.093193e+02,1.087297e+01,1.385598e+01,1.107290e+02,1.308448e+00,3.149562e-01,5.492676e-04,5.733455e+02,4.275760e+03,1
137,-2.698500e+00,2.959000e-01,3.849500e-01,2.741832e+00,1.092764e+02,1.079073e+01,1.444541e+01,1.107540e+02,1.318069e+00,3.146871e-01,5.496503e-04,5.724606e+02,4.273693e+03,1
138,-2.689000e+00,2.966000e-01,3.863000e-01,2.732749e+00,1.085447e+02,1.083487e+01,1.533561e+01,1.101569e+02,1.327690e+00,3.178667e-01,5.539439e-04,5.737051e+02,4.340563e+03,1
139,-2.679500e+00,2.973000e-01,3.876500e-01,2.723670e+00,1.077043e+02,1.091184e+01,1.641611e+01,1.094932e+02,1.337311e+00,3.225189e-01,5.600786e-04,5.755574e+02,4.411967e+03,1
140,-2.670000e+00,2.980000e-01,3.890000e-01,2.714595e+00,1.068698e+02,1.098666e+01,1.754421e+01,1.088561e+02,1.346932e+00,3.271912e-01,5.662984e-04,5.773651e+02,4.481729e+03,1
141,-2.660500e+00,2.987000e-01,3.903500e-01,2.705523e+00,1.060943e+02,1.104571e+01,1.865849e+01,1.082874e+02,1.356553e+00,3.313774e-01,5.719765e-04,5.789023e+02,4.545749e+03,1
142,-2.651000e+00,2.994000e-01,3.917000e-01,2.696455e+00,1.054749e+02,1.106737e+01,1.974408e+01,1.078761e+02,1.366174e+00,3.368783e-01,5.787913e-04,5.813264e+02,4.590022e+03,1
143,-2.641500e+00,3.001000e-01,3.930500e-01,2.687391e+00,1.050011e+02,1.105846e+01,2.078956e+01,1.076091e+02,1.375795e+00,3.433598e-01,5.864391e-04,5.844462e+02,4.616282e+03,1
144,-2.632000e+00,3.008000e-01,3.944000e-01,2.678331e+00,1.045792e+02,1.104158e+01,2.180293e+01,1.073969e+02,1.385415e+00,3.490710e-01,5.932896e-04,5.871426e+02,4.638104e+03,1
145,-2.622500e+00,3.015000e-01,3.957500e-01,2.669275e+00,1.041582e+02,1.099820e+01,2.295684e+01,1.072236e+02,1.395036e+00,3.563398e-01,6.017311e-04,5.906177e+02,4.656225e+03,1
146,-2.613000e+00,3.022000e-01,3.971000e-01,2.660222e+00,1.035900e+02,1.087254e+01,2.475955e+01,1.070614e+02,1.404657e+00,3.713520e-01,6.182332e-04,5.980836e+02,4.673135e+03,1
147,-2.603500e+00,3.029000e-01,3.984500e-01,2.651174e+00,1.030704e+02,1.073187e+01,2.656623e+01,1.069787e+02,1.414278e+00,3.850431e-01,6.335545e-04,6.048681e+02,4.685825e+03,1
148,-2.594000e+00,3.036000e-01,3.998000e-01,2.642130e+00,1.026024e+02,1.057489e+01,2.837815e+01,1.069785e+02,1.423899e+00,3.973838e-01,6.476591e-04,6.109517e+02,4.693961e+03,1
149,-2.584500e+00,3.043000e-01,4.011500e-01,2.633090e+00,1.023667e+02,1.033026e+01,3.047657e+01,1.073056e+02,1.433520e+00,4.250864e-01,6.758368e-04,6.241539e+02,4.658791e+03,1
150,-2.575000e+00,3.050000e-01,4.025000e-01,2.624053e+00,1.021344e+02,1.008626e+01,3.259503e+01,1.076829e+02,1.443141e+00,4.540803e-01,7.055306e-04,6.380109e+02,4.621683e+03,1
151,-2.565500e+00,3.057000e-01,4.038500e-01,2.615021e+00,1.018834e+02,9.852296e+00,3.469952e+01,1.080803e+02,1.452762e+00,4.824193e-01,7.349837e-04,6.516166e+02,4.587279e+03,1
152,-2.556000e+00,3.064000e-01,4.052000e-01,2.605994e+00,1.021016e+02,9.496401e+00,3.654448e+01,1.088596e+02,1.462383e+00,5.142136e-01,7.642945e-04,6.664914e+02,4.502419e+03,1
153,-2.546500e+00,3.071000e-01,4.065500e-01,2.596970e+00,1.025785e+02,9.042967e+00,3.838858e+01,1.098991e+02,1.472004e+00,5.499483e-01,7.955741e-04,6.830483e+02,4.385079e+03,1
154,-2.537000e+00,3.078000e-01,4.079000e-01,2.587951e+00,1.029810e+02,8.597476e+00,4.031205e+01,1.109236e+02,1.481625e+00,5.861796e-01,8.279002e-04,6.999177e+02,4.273370e+03,1
155,-2.527500e+00,3.085000e-01,4.092500e-01,2.578937e+00,1.035924e+02,8.110131e+00,4.202188e+01,1.120848e+02,1.491246e+00,6.143265e-01,8.548539e-04,7.128346e+02,4.145793e+03,1
156,-2.518000e+00,3.092000e-01,4.106000e-01,2.569926e+00,1.047760e+02,7.456389e+00,4.317278e+01,1.135671e+02,1.500867e+00,6.363244e-01,8.723040e-04,7.231321e+02,3.966314e+03,1
157,-2.508500e+00,3.099000e-01,4.119500e-01,2.560920e+00,1.058914e+02,6.806457e+00,4.439506e+01,1.150228e+02,1.510488e+00,6.621543e-01,8.927571e-04,7.353478e+02,3.790216e+03,1
158,-2.499000e+00,3.106000e-01,4.133000e-01,2.551919e+00,1.069186e+02,6.147475e+00,4.578770e+01,1.164728e+02,1.520109e+00,6.965248e-01,9.191423e-04,7.519206e+02,3.614834e+03,1
159,-2.489500e+00,3.113000e-01,4.146500e-01,2.542922e+00,1.085209e+02,5.161502e+00,4.761906e+01,1.186212e+02,1.529729e+00,7.508764e-01,9.518209e-04,7.800150e+02,3.360229e+03,1
160,-2.480000e+00,3.120000e-01,4.160000e-01,2.533930e+00,1.101865e+02,4.202633e+00,4.918387e+01,1.207385e+02,1.539351e+00,7.941926e-01,9.766064e-04,8.017403e+02,3.127757e+03,1
161,-2.470500e+00,3.127000e-01,4.173500e-01,2.524942e+00,1.112629e+02,3.486783e+00,5.047710e+01,1.222274e+02,1.548971e+00,8.276452e-01,1.007664e-03,8.152101e+02,2.960688e+03,1
162,-2.461000e+00,3.134000e-01,4.187000e-01,2.515959e+00,1.124604e+02,2.496101e+00,5.253799e+01,1.241524e+02,1.558592e+00,8.921405e-01,1.055043e-03,8.428828e+02,2.759000e+03,1
163,-2.451500e+00,3.141000e-01,4.200500e-01,2.506981e+00,1.139558e+02,1.484582e+00,5.404958e+01,1.261329e+02,1.568213e+00,9.439986e-01,1.089552e-03,8.644503e+02,2.531702e+03,1
164,-2.442000e+00,3.148000e-01,4.214000e-01,2.498007e+00,1.150719e+02,9.695250e-01,5.415746e+01,1.271830e+02,1.577834e+00,9.579496e-01,1.098162e-03,8.690882e+02,2.352181e+03,1
165,-2.432500e+00,3.155000e-01,4.227500e-01,2.489039e+00,1.161682e+02,3.813403e-01,5.474608e+01,1.284225e+02,1.587455e+00,1.003048e+00,1.119013e-03,8.882949e+02,2.110782e+03,1
166,-2.423000e+00,3.162000e-01,4.241000e-01,2.480075e+00,1.175140e+02,-3.408553e-01,5.552874e+01,1.299734e+02,1.597076e+00,1.069085e+00,1.147264e-03,9.156050e+02,1.822188e+03,1
167,-2.413500e+00,3.169000e-01,4.254500e-01,2.471116e+00,1.184943e+02,-8.374548e-01,5.614565e+01,1.311257e+02,1.606697e+00,1.121547e+00,1.141330e-03,9.432991e+02,1.622742e+03,1
168,-2.404000e+00,3.176000e-01,4.268000e-01,2.462162e+00,1.193465e+02,-1.221018e+00,5.659779e+01,1.320924e+02,1.616318e+00,1.160952e+00,1.126648e-03,9.673776e+02,1.467223e+03,1
169,-2.394500e+00,3.183000e-01,4.281500e-01,2.453214e+00,1.205141e+02,-1.889800e+00,5.837346e+01,1.339204e+02,1.625939e+00,1.267020e+00,1.096637e-03,1.042790e+03,1.126513e+03,1
170,-2.385000e+00,3.190000e-01,4.295000e-01,2.444270e+00,1.218403e+02,-2.649915e+00,6.009943e+01,1.358824e+02,1.635560e+00,1.371398e+00,1.056738e-03,1.095958e+03,7.611653e+02,1
171,-2.375500e+00,3.197000e-01,4.308500e-01,2.435332e+00,1.234545e+02,-3.489885e+00,6.148111e+01,1.379606e+02,1.645181e+00,1.464384e+00,9.805439e-04,1.115292e+03,3.722050e+02,1
172,-2.366000e+00,3.204000e-01,4.322000e-01,2.426398e+00,1.237635e+02,-4.283491e+00,6.194129e+01,1.384647e+02,1.654802e+00,1.552243e+00,8.967501e-04,1.170775e+03,-6.169365e+01,1
173,-2.356500e+00,3.211000e-01,4.335500e-01,2.417470e+00,1.275138e+02,-5.205718e+00,6.437488e+01,1.429370e+02,1.664423e+00,1.637202e+00,8.032401e-04,1.207052e+03,-5.312725e+02,1
174,-2.347000e+00,3.218000e-01,4.349000e-01,2.408548e+00,1.299523e+02,-6.267218e+00,6.519835e+01,1.455256e+02,1.674044e+00,1.740713e+00,6.759193e-04,1.254936e+03,-1.075342e+03,1
175,-2.337500e+00,3.225000e-01,4.362500e-01,2.399631e+00,1.248465e+02,-6.599365e+00,6.182236e+01,1.394712e+02,1.683665e+00,1.864903e+00,5.658840e-04,1.467877e+03,-1.641435e+03,1
176,-2.328000e+00,3.232000e-01,4.376000e-01,2.390719e+00,1.162840e+02,-6.535480e+00,5.615868e+01,1.292999e+02,1.693285e+00,2.026046e+00,4.653427e-04,1.905346e+03,-2.283468e+03,1
177,-2.318500e+00,3.239000e-01,4.389500e-01,2.381813e+00,8.656621e+01,-5.113493e+00,3.962671e+01,9.534219e+01,1.702906e+00,2.109385e+00,3.907408e-04,1.926101e+03,-2.950932e+03,1
178,-2.309000e+00,3.246000e-01,4.403000e-01,2.372912e+00,5.143896e+01,-3.288022e+00,2.001155e+01,5.529232e+01,1.712527e+00,2.164608e+00,3.247468e-04,1.791380e+03,-3.634135e+03,1
179,-2.299500e+00,3.253000e-01,4.416500e-01,2.364017e+00,3.786760e+01,-2.497806e+00,1.268297e+01,4.001315e+01,1.722148e+00,2.227967e+00,2.538923e-04,1.562916e+03,-4.966303e+03,1
180,-2.290000e+00,3.260000e-01,4.430000e-01,2.355127e+00,2.056943e+01,-1.350222e+00,6.293286e+00,2.155296e+01,1.731769e+00,3.870853e+00,2.363360e-04,1.592888e+03,-5.809684e+03,1
181,-2.280500e+00,3.267000e-01,4.443500e-01,2.346244e+00,9.794927e+00,-4.379970e-01,2.570070e+00,1.013596e+01,1.741390e+00,6.886264e+00,2.612006e-04,1.888023e+03,-5.860147e+03,1
182,-2.271000e+00,3.274000e-01,4.457000e-01,2.337366e+00,4.526434e+01,-1.266211e+00,1.030870e+01,4.644064e+01,1.751011e+00,1.499105e+01,5.894676e-04,1.713502e+03,-4.194577e+03,1
183,-2.261500e+00,3.281000e-01,4.470500e-01,2.328494e+00,4.054213e+01,-3.575212e+00,7.851132e+00,4.144981e+01,1.760632e+00,4.166527e+01,2.165596e-03,2.683703e+03,-2.207633e+03,1
184,-2.252000e+00,3.288000e-01,4.484000e-01,2.319628e+00,6.334770e+01,-1.233707e+01,1.184463e+01,6.561578e+01,1.770253e+00,7.459109e+01,5.498758e-03,4.016038e+03,-9.620450e+02,1
185,-2.242500e+00,3.295000e-01,4.497500e-01,2.310769e+00,7.654166e+01,-1.979301e+01,1.500109e+01,8.047000e+01,1.779874e+00,1.102345e+02,1.009328e-02,4.808925e+03,-4.009387e+02,1
186,-2.233000e+00,3.302000e-01,4.511000e-01,2.301915e+00,7.214477e+01,-2.134500e+01,1.528166e+01,7.677243e+01,1.789495e+00,1.430878e+02,1.346596e-02,5.247580e+03,-5.330649e+02,1
187,-2.223500e+00,3.309000e-01,4.524500e-01,2.293067e+00,7.289228e+01,-1.986453e+01,1.604754e+01,7.723605e+01,1.799116e+00,1.603143e+02,1.847335e-02,5.116260e+03,-8.185560e+02,1
188,-2.214000e+00,3.316000e-01,4.538000e-01,2.284226e+00,7.368789e+01,-1.800430e+01,1.699163e+01,7.773529e+01,1.808737e+00,1.729862e+02,2.521275e-02,4.757022e+03,-1.126842e+03,1
189,-2.204500e+00,3.323000e-01,4.551500e-01,2.275391e+00,7.541098e+01,-1.598358e+01,1.729758e+01,7.900314e+01,1.818358e+00,1.743222e+02,3.196986e-02,4.365058e+03,-1.264406e+03,1
190,-2.195000e+00,3.330000e-01,4.565000e-01,2.266563e+00,7.411381e+01,-1.656373e+01,1.654582e+01,7.772373e+01,1.827979e+00,1.737576e+02,3.650581e-02,4.062929e+03,-1.315612e+03,1
191,-2.185500e+00,3.337000e-01,4.578500e-01,2.257740e+00,7.256514e+01,-1.733283e+01,1.580267e+01,7.626173e+01,1.837600e+00,1.705625e+02,4.211652e-02,3.606583e+03,-1.350584e+03,1
192,-2.176000e+00,3.344000e-01,4.592000e-01,2.248925e+00,7.399860e+01,-1.674582e+01,1.396341e+01,7.714397e+01,1.847221e+00,1.819529e+02,4.458437e-02,3.627037e+03,-1.278756e+03,1
193,-2.166500e+00,3.351000e-01,4.605500e-01,2.240116e+00,7.527621e+01,-1.616542e+01,1.209414e+01,7.793649e+01,1.856841e+00,1.931957e+02,4.715671e-02,3.644578e+03,-1.202669e+03,1
194,-2.157000e+00,3.358000e-01,4.619000e-01,2.231314e+00,7.640045e+01,-1.559338e+01,1.019333e+01,7.863896e+01,1.866462e+00,2.042966e+02,4.983437e-02,3.659344e+03,-1.122326e+03,1
195,-2.147500e+00,3.365000e-01,4.632500e-01,2.222519e+00,7.321593e+01,-1.547243e+01,8.869130e+00,7.535669e+01,1.876083e+00,2.442125e+02,5.175105e-02,4.082338e+03,-1.024282e+03,1
196,-2.138000e+00,3.372000e-01,4.646000e-01,2.213730e+00,7.576244e+01,-1.718779e+01,7.043026e+00,7.800623e+01,1.885704e+00,2.474419e+02,5.042246e-02,4.017906e+03,-8.686024e+02,1
197,-2.128500e+00,3.379000e-01,4.659500e-01,2.204948e+00,7.756068e+01,-1.897416e+01,5.166558e+00,8.001482e+01,1.895325e+00,2.516246e+02,4.912857e-02,3.957505e+03,-7.366735e+02,1
198,-2.119000e+00,3.386000e-01,4.673000e-01,2.196174e+00,7.882769e+01,-2.269651e+01,1.943473e+00,8.205312e+01,1.904946e+00,2.624688e+02,4.529282e-02,3.949052e+03,-6.378314e+02,1
199,-2.109500e+00,3.393000e-01,4.686500e-01,2.187407e+00,7.891225e+01,-2.502004e+01,-5.303864e-01,8.278542e+01,1.914567e+00,2.683199e+02,4.305625e-02,3.948315e+03,-5.320290e+02,1
200,-2.100000e+00,3.400000e-01,4.700000e-01,2.178646e+00,7.943485e+01,-2.617356e+01,-1.793135e+00,8.365504e+01,1.924188e+00,2.730663e+02,4.307213e-02,3.933848e+03,-4.409379e+02,1
201,-2.090500e+00,3.407000e-01,4.713500e-01,2.169894e+00,8.130334e+01,-2.631763e+01,-2.554632e+00,8.549490e+01,1.933809e+00,2.717888e+02,4.246696e-02,3.878945e+03,-3.195182e+02,1
202,-2.081000e+00,3.414000e-01,4.727000e-01,2.161148e+00,8.668577e+01,-2.442389e+01,-2.382332e+00,9.009231e+01,1.943430e+00,2.545833e+02,3.923789e-02,3.711591e+03,-1.193894e+02,1
203,-2.071500e+00,3.421000e-01,4.740500e-01,2.152410e+00,8.794334e+01,-2.344967e+01,-2.185180e+00,9.104226e+01,1.953051e+00,2.490812e+02,3.723907e-02,3.667250e+03,5.144367e+01,1
204,-2.062000e+00,3.428000e-01,4.754000e-01,2.143679e+00,8.821613e+01,-2.264457e+01,-1.797151e+00,9.109386e+01,1.962672e+00,2.442349e+02,3.535263e-02,3.668129e+03,1.899874e+02,1
205,-2.052500e+00,3.435000e-01,4.767500e-01,2.134956e+00,9.414756e+01,-1.942095e+01,2.685116e-01,9.613017e+01,1.972293e+00,2.058658e+02,3.071961e-02,3.483458e+03,3.399319e+02,1
206,-2.043000e+00,3.442000e-01,4.781000e-01,2.126241e+00,9.885278e+01,-1.727348e+01,2.034102e+00,1.003712e+02,1.981914e+00,1.740990e+02,2.673738e-02,3.346542e+03,4.736747e+02,1
207,-2.033500e+00,3.449000e-01,4.794500e-01,2.117534e+00,1.025768e+02,-1.620298e+01,3.659316e+00,1.039131e+02,1.991535e+00,1.504762e+02,2.357110e-02,3.270112e+03,5.860354e+02,1
208,-2.024000e+00,3.456000e-01,4.808000e-01,2.108835e+00,1.063291e+02,-1.640582e+01,5.655327e+00,1.077359e+02,2.001156e+00,1.321610e+02,2.074088e-02,3.239746e+03,6.564286e+02,1
209,-2.014500e+00,3.463000e-01,4.821500e-01,2.100143e+00,1.094066e+02,-1.761645e+01,7.667912e+00,1.110807e+02,2.010777e+00,1.215659e+02,1.866723e-02,3.263729e+03,7.191025e+02,1
210,-2.005000e+00,3.470000e-01,4.835000e-01,2.091460e+00,1.081335e+02,-1.918509e+01,9.494632e+00,1.102319e+02,2.020397e+00,1.309361e+02,1.970946e-02,3.356825e+03,8.091744e+02,1
211,-1.995500e+00,3.477000e-01,4.848500e-01,2.082785e+00,1.064096e+02,-2.057380e+01,1.141187e+01,1.089795e+02,2.030019e+00,1.419974e+02,2.103223e-02,3.455281e+03,8.629681e+02,1
212,-1.986000e+00,3.484000e-01,4.862000e-01,2.074119e+00,1.042280e+02,-2.169758e+01,1.345348e+01,1.073091e+02,2.039639e+00,1.547119e+02,2.242773e-02,3.569783e+03,8.724981e+02,1
213,-1.976500e+00,3.491000e-01,4.875500e-01,2.065461e+00,1.010025e+02,-2.260019e+01,1.561864e+01,1.046720e+02,2.049260e+00,1.694557e+02,2.435518e-02,3.669284e+03,8.629547e+02,1
214,-1.967000e+00,3.498000e-01,4.889000e-01,2.056811e+00,9.721914e+01,-2.326771e+01,1.783577e+01,1.015434e+02,2.058881e+00,1.853069e+02,2.664453e-02,3.759474e+03,8.403414e+02,1
215,-1.957500e+00,3.505000e-01,4.902500e-01,2.048170e+00,9.344243e+01,-2.237167e+01,2.006711e+01,9.815634e+01,2.068502e+00,1.974709e+02,2.911511e-02,3.792679e+03,8.090231e+02,1
216,-1.948000e+00,3.512000e-01,4.916000e-01,2.039538e+00,9.014010e+01,-2.123905e+01,2.200452e+01,9.518684e+01,2.078123e+00,2.072055e+02,3.134069e-02,3.805225e+03,7.665170e+02,1
217,-1.938500e+00,3.519000e-01,4.929500e-01,2.030915e+00,8.715789e+01,-1.983434e+01,2.359420e+01,9.244775e+01,2.087744e+00,2.151829e+02,3.322630e-02,3.806615e+03,7.185269e+02,1
218,-1.929000e+00,3.526000e-01,4.943000e-01,2.022301e+00,8.489572e+01,-1.825352e+01,2.469915e+01,9.028024e+01,2.097365e+00,2.195497e+02,3.519075e-02,3.776299e+03,6.319233e+02,1
219,-1.919500e+00,3.533000e-01,4.956500e-01,2.013696e+00,8.322166e+01,-1.649217e+01,2.546697e+01,8.857993e+01,2.106986e+00,2.226346e+02,3.692594e-02,3.736681e+03,5.373395e+02,1
220,-1.910000e+00,3.540000e-01,4.970000e-01,2.005100e+00,8.395975e+01,-1.418532e+01,2.597387e+01,8.902306e+01,2.116607e+00,2.183831e+02,3.901425e-02,3.593742e+03,4.161749e+02,1
221,-1.900500e+00,3.547000e-01,4.983500e-01,1.996513e+00,8.477376e+01,-1.205246e+01,2.611924e+01,8.952132e+01,2.126228e+00,2.140365e+02,4.054166e-02,3.474014e+03,3.393674e+02,1
222,-1.891000e+00,3.554000e-01,4.997000e-01,1.987936e+00,8.453603e+01,-1.037707e+01,2.610458e+01,8.908127e+01,2.135849e+00,2.106169e+02,4.265888e-02,3.370635e+03,3.107075e+02,1
223,-1.881500e+00,3.561000e-01,5.010500e-01,1.979369e+00,8.219833e+01,-7.830416e+00,2.591368e+01,8.654132e+01,2.145470e+00,2.052361e+02,4.731994e-02,3.223942e+03,3.117451e+02,1
224,-1.872000e+00,3.568000e-01,5.024000e-01,1.970811e+00,8.018507e+01,-5.474848e+00,2.568744e+01,8.437692e+01,2.155091e+00,2.001615e+02,5.143613e-02,3.117586e+03,3.058916e+02,1
225,-1.862500e+00,3.575000e-01,5.037500e-01,1.962263e+00,7.811119e+01,-2.400112e+00,2.515844e+01,8.209790e+01,2.164712e+00,1.973847e+02,5.388227e-02,3.073919e+03,2.903056e+02,1
226,-1.853000e+00,3.582000e-01,5.051000e-01,1.953725e+00,7.721268e+01,1.322604e+00,2.458440e+01,8.104282e+01,2.174333e+00,1.961721e+02,5.382584e-02,3.079763e+03,2.294612e+02,1
227,-1.843500e+00,3.589000e-01,5.064500e-01,1.945197e+00,7.689770e+01,5.596070e+00,2.387140e+01,8.071193e+01,2.183954e+00,1.960993e+02,5.209859e-02,3.117831e+03,1.301817e+02,1
228,-1.834000e+00,3.596000e-01,5.078000e-01,1.936680e+00,7.840275e+01,1.115784e+01,2.472731e+01,8.296341e+01,2.193574e+00,1.973673e+02,4.446082e-02,3.339151e+03,5.718457e+00,1
229,-1.824500e+00,3.603000e-01,5.091500e-01,1.928173e+00,7.813076e+01,1.575756e+01,2.753209e+01,8.432516e+01,2.203196e+00,1.974819e+02,3.646748e-02,3.910496e+03,-2.300858e+02,1
230,-1.815000e+00,3.610000e-01,5.105000e-01,1.919676e+00,7.530288e+01,1.898301e+01,3.408468e+01,8.480946e+01,2.212816e+00,1.956518e+02,2.762653e-02,5.102043e+03,-6.870856e+02,1
231,-1.805500e+00,3.617000e-01,5.118500e-01,1.911190e+00,5.749511e+01,1.489931e+01,2.793471e+01,6.563555e+01,2.222437e+00,1.929331e+02,1.911511e-02,6.064328e+03,-1.558539e+03,1
232,-1.796000e+00,3.624000e-01,5.132000e-01,1.902715e+00,3.403096e+01,7.093313e+00,1.471069e+01,3.774687e+01,2.232058e+00,1.875948e+02,1.244138e-02,6.913850e+03,-2.577756e+03,1
233,-1.786500e+00,3.631000e-01,5.145500e-01,1.894251e+00,2.395269e+01,2.422581e+00,7.982040e+00,2.536362e+01,2.241679e+00,1.834058e+02,9.888076e-03,7.481652e+03,-3.580466e+03,1
234,-1.777000e+00,3.638000e-01,5.159000e-01,1.885798e+00,3.104221e+01,2.036623e+00,8.994495e+00,3.238314e+01,2.251300e+00,1.801330e+02,1.245292e-02,7.412937e+03,-4.449071e+03,1
235,-1.767500e+00,3.645000e-01,5.172500e-01,1.877356e+00,3.547152e+01,1.676537e+00,9.137496e+00,3.666788e+01,2.260921e+00,1.727284e+02,1.327865e-02,7.322147e+03,-3.795834e+03,1
236,-1.758000e+00,3.652000e-01,5.186000e-01,1.868925e+00,3.760499e+01,9.696941e-01,9.019966e+00,3.868378e+01,2.270542e+00,1.662739e+02,1.376879e-02,6.969785e+03,-3.138731e+03,1
237,-1.748500e+00,3.659000e-01,5.199500e-01,1.860506e+00,3.786183e+01,-6.561590e-04,8.781965e+00,3.886697e+01,2.280163e+00,1.605690e+02,1.410733e-02,6.579687e+03,-2.552922e+03,1
238,-1.739000e+00,3.666000e-01,5.213000e-01,1.852099e+00,3.679470e+01,-1.006159e+00,8.748959e+00,3.783393e+01,2.289784e+00,1.545965e+02,1.517057e-02,6.386381e+03,-2.239825e+03,1
239,-1.729500e+00,3.673000e-01,5.226500e-01,1.843704e+00,3.923040e+01,-1.966470e-01,9.371977e+00,4.033481e+01,2.299405e+00,1.534766e+02,1.800965e-02,6.197173e+03,-2.010731e+03,1
240,-1.720000e+00,3.680000e-01,5.240000e-01,1.835320e+00,4.320412e+01,1.443687e+00,1.027720e+01,4.443311e+01,2.309026e+00,1.536231e+02,2.151664e-02,6.015965e+03,-1.811693e+03,1
241,-1.710500e+00,3.687000e-01,5.253500e-01,1.826949e+00,4.735418e+01,5.357906e+00,1.218570e+01,4.918960e+01,2.318647e+00,1.528970e+02,2.356528e-02,5.691417e+03,-1.675155e+03,1
242,-1.701000e+00,3.694000e-01,5.267000e-01,1.818590e+00,5.087032e+01,8.683393e+00,1.411749e+01,5.350229e+01,2.328268e+00,1.504434e+02,2.528648e-02,5.373415e+03,-1.597715e+03,1
243,-1.691500e+00,3.701000e-01,5.280500e-01,1.810244e+00,5.746273e+01,1.087704e+01,1.623849e+01,6.069566e+01,2.337889e+00,1.439781e+02,2.795715e-02,4.934742e+03,-1.672749e+03,1
244,-1.682000e+00,3.708000e-01,5.294000e-01,1.801910e+00,6.263161e+01,1.259095e+01,1.743146e+01,6.622014e+01,2.347509e+00,1.387798e+02,2.977106e-02,4.605005e+03,-1.737478e+03,1
245,-1.672500e+00,3.715000e-01,5.307500e-01,1.793590e+00,6.646443e+01,1.385772e+01,1.784748e+01,7.020036e+01,2.357131e+00,1.352449e+02,3.079924e-02,4.382126e+03,-1.785813e+03,1
246,-1.663000e+00,3.722000e-01,5.321000e-01,1.785282e+00,6.829780e+01,1.243375e+01,1.860417e+01,7.187004e+01,2.366751e+00,1.376604e+02,3.222522e-02,4.249765e+03,-1.839480e+03,1
247,-1.653500e+00,3.729000e-01,5.334500e-01,1.776988e+00,7.010652e+01,1.429966e+01,1.796288e+01,7.377039e+01,2.376372e+00,1.333551e+02,3.176013e-02,4.127129e+03,-1.884464e+03,1
248,-1.644000e+00,3.736000e-01,5.348000e-01,1.768707e+00,7.145975e+01,1.800935e+01,1.649255e+01,7.551713e+01,2.385993e+00,1.227307e+02,2.971565e-02,3.997254e+03,-1.947247e+03,1
